CustomerID,ReasonForLeaving,OverallExperience,SpecificIssues,Suggestions,FollowUp,ChurnType
CUST131879,None,Very Satisfied,None,None,No,Engaged
CUST131880,None,Very Satisfied,None,None,No,Loyal
CUST131881,None,Neutral,None,None,No,Active
CUST131882,None,Neutral,None,None,No,Loyal
CUST131883,Delivery issues,Neutral,None,Increase selection,No,Involuntary
CUST131884,None,Very Dissatisfied,None,None,No,Engaged
CUST131885,None,Dissatisfied,None,None,No,Active
CUST131886,None,Very Dissatisfied,None,None,No,Loyal
CUST131887,High prices,Satisfied,Damaged products,Lower prices,No,Downgrade
CUST131888,None,Neutral,None,None,No,Active
CUST131889,None,Very Dissatisfied,None,None,No,Loyal
CUST131890,None,Very Satisfied,None,None,No,Engaged
CUST131891,None,Very Dissatisfied,None,None,No,Active
CUST131892,None,Very Satisfied,None,None,No,Loyal
CUST131893,None,Satisfied,None,None,No,Active
CUST131894,None,Satisfied,None,None,No,Active
CUST131895,None,Very Satisfied,None,None,No,Active
CUST131896,None,Satisfied,None,None,No,Engaged
CUST131897,None,Very Dissatisfied,None,None,No,Active
CUST131898,None,Very Dissatisfied,None,None,No,Loyal
CUST131899,None,Satisfied,None,None,No,Loyal
CUST131900,None,Dissatisfied,None,None,No,Active
CUST131901,None,Neutral,None,None,No,Loyal
CUST131902,None,Dissatisfied,None,None,No,Engaged
CUST131903,None,Satisfied,None,None,No,Active
CUST131904,None,Dissatisfied,None,None,No,Loyal
CUST131905,None,Very Satisfied,None,None,No,Loyal
CUST131906,None,Satisfied,None,None,No,Loyal
CUST131907,None,Dissatisfied,None,None,No,Loyal
CUST131908,None,Neutral,None,None,No,Active
CUST131909,None,Very Satisfied,None,None,No,Loyal
CUST131910,None,Very Satisfied,None,None,No,Active
CUST131911,None,Dissatisfied,None,None,No,Engaged
CUST131912,None,Neutral,None,None,No,Engaged
CUST131913,None,Neutral,None,None,No,Active
CUST131914,None,Very Dissatisfied,None,None,No,Engaged
CUST131915,None,Satisfied,None,None,No,Active
CUST131916,None,Very Dissatisfied,None,None,No,Active
CUST131917,None,Very Satisfied,None,None,No,Loyal
CUST131918,None,Very Dissatisfied,None,None,No,Active
CUST131919,Delivery issues,Very Satisfied,Payment issues,Lower prices,Yes,Involuntary
CUST131920,None,Neutral,None,None,No,Engaged
CUST131921,None,Very Satisfied,None,None,No,Loyal
CUST131922,None,Very Dissatisfied,None,None,No,Loyal
CUST131923,None,Very Dissatisfied,None,None,No,Loyal
CUST131924,None,Dissatisfied,None,None,No,Engaged
CUST131925,None,Neutral,None,None,No,Loyal
CUST131926,Delivery issues,Satisfied,Damaged products,Improve product quality,Yes,Inactive
CUST131927,None,Dissatisfied,None,None,No,Engaged
CUST131928,None,Dissatisfied,None,None,No,Engaged
CUST131929,High prices,Very Dissatisfied,Customer service problems,Enhance delivery service,Yes,Involuntary
CUST131930,None,Neutral,None,None,No,Engaged
CUST131931,None,Very Satisfied,None,None,No,Engaged
CUST131932,None,Dissatisfied,None,None,No,Loyal
CUST131933,None,Very Dissatisfied,None,None,No,Engaged
CUST131934,None,Very Dissatisfied,None,None,No,Engaged
CUST131935,Limited selection,Very Dissatisfied,Payment issues,Increase selection,No,Downgrade
CUST131936,Poor product quality,Neutral,Payment issues,Improve product quality,Yes,Inactive
CUST131937,None,Dissatisfied,None,None,No,Engaged
CUST131938,None,Neutral,None,None,No,Active
CUST131939,None,Neutral,None,None,No,Loyal
CUST131940,Poor product quality,Very Dissatisfied,Late deliveries,Increase selection,No,Voluntary
CUST131941,Other,Very Satisfied,Damaged products,Increase selection,No,Downgrade
CUST131942,None,Neutral,None,None,No,Active
CUST131943,None,Satisfied,None,None,No,Engaged
CUST131944,None,Satisfied,None,None,No,Active
CUST131945,None,Neutral,None,None,No,Active
CUST131946,None,Neutral,None,None,No,Loyal
CUST131947,Other,Very Satisfied,Damaged products,Increase selection,No,Inactive
CUST131948,None,Dissatisfied,None,None,No,Engaged
CUST131949,Limited selection,Neutral,None,Improve product quality,Yes,Downgrade
CUST131950,None,Very Dissatisfied,None,None,No,Engaged
CUST131951,Poor product quality,Very Satisfied,Payment issues,Enhance delivery service,Yes,Involuntary
CUST131952,Better options elsewhere,Dissatisfied,Customer service problems,Enhance delivery service,No,Downgrade
CUST131953,None,Neutral,None,None,No,Loyal
CUST131954,Poor product quality,Very Dissatisfied,Late deliveries,Improve product quality,Yes,Involuntary
CUST131955,None,Satisfied,None,None,No,Loyal
CUST131956,None,Satisfied,None,None,No,Active
CUST131957,None,Neutral,None,None,No,Engaged
CUST131958,None,Satisfied,None,None,No,Loyal
CUST131959,High prices,Satisfied,Payment issues,Better customer support,Yes,Downgrade
CUST131960,Better options elsewhere,Very Dissatisfied,None,Improve product quality,Yes,Inactive
CUST131961,None,Dissatisfied,None,None,No,Loyal
CUST131962,None,Neutral,None,None,No,Loyal
CUST131963,None,Very Satisfied,None,None,No,Loyal
CUST131964,None,Dissatisfied,None,None,No,Engaged
CUST131965,None,Very Satisfied,None,None,No,Engaged
CUST131966,None,Neutral,None,None,No,Active
CUST131967,None,Very Dissatisfied,None,None,No,Active
CUST131968,None,Very Satisfied,None,None,No,Engaged
CUST131969,Limited selection,Neutral,Late deliveries,Enhance delivery service,No,Involuntary
CUST131970,Delivery issues,Dissatisfied,Damaged products,Increase selection,Yes,Voluntary
CUST131971,None,Satisfied,None,None,No,Engaged
CUST131972,None,Very Satisfied,None,None,No,Loyal
CUST131973,None,Very Dissatisfied,None,None,No,Loyal
CUST131974,None,Dissatisfied,None,None,No,Engaged
CUST131975,Poor product quality,Very Satisfied,Payment issues,Increase selection,No,Downgrade
CUST131976,None,Satisfied,None,None,No,Engaged
CUST131977,None,Very Satisfied,None,None,No,Loyal
CUST131978,None,Very Dissatisfied,None,None,No,Active
CUST131979,None,Dissatisfied,None,None,No,Engaged
CUST131980,None,Satisfied,None,None,No,Loyal
CUST131981,None,Very Dissatisfied,None,None,No,Engaged
CUST131982,Better options elsewhere,Dissatisfied,Late deliveries,Lower prices,Yes,Inactive
CUST131983,None,Satisfied,None,None,No,Loyal
CUST131984,Other,Satisfied,None,Enhance delivery service,No,Downgrade
CUST131985,None,Very Dissatisfied,None,None,No,Loyal
CUST131986,None,Dissatisfied,None,None,No,Engaged
CUST131987,High prices,Dissatisfied,Damaged products,Better customer support,Yes,Voluntary
CUST131988,None,Dissatisfied,None,None,No,Engaged
CUST131989,None,Neutral,None,None,No,Active
CUST131990,None,Very Satisfied,None,None,No,Loyal
CUST131991,Poor product quality,Satisfied,Payment issues,Improve product quality,No,Involuntary
CUST131992,None,Very Dissatisfied,None,None,No,Engaged
CUST131993,None,Very Satisfied,None,None,No,Loyal
CUST131994,High prices,Dissatisfied,Payment issues,Enhance delivery service,Yes,Inactive
CUST131995,None,Very Satisfied,None,None,No,Loyal
CUST131996,None,Dissatisfied,None,None,No,Engaged
CUST131997,None,Very Dissatisfied,None,None,No,Loyal
CUST131998,None,Neutral,None,None,No,Loyal
CUST131999,None,Very Satisfied,None,None,No,Active
CUST132000,None,Very Satisfied,None,None,No,Loyal
CUST132001,None,Very Satisfied,None,None,No,Engaged
CUST132002,Limited selection,Dissatisfied,Damaged products,Better customer support,Yes,Inactive
CUST132003,None,Very Satisfied,None,None,No,Loyal
CUST132004,None,Neutral,None,None,No,Active
CUST132005,None,Very Satisfied,None,None,No,Active
CUST132006,Delivery issues,Neutral,Late deliveries,Improve product quality,No,Downgrade
CUST132007,Limited selection,Dissatisfied,None,Better customer support,Yes,Involuntary
CUST132008,None,Very Dissatisfied,None,None,No,Engaged
CUST132009,None,Neutral,None,None,No,Active
CUST132010,Delivery issues,Very Dissatisfied,Late deliveries,Enhance delivery service,No,Involuntary
CUST132011,None,Dissatisfied,None,None,No,Loyal
CUST132012,None,Dissatisfied,None,None,No,Active
CUST132013,None,Satisfied,None,None,No,Engaged
CUST132014,None,Very Dissatisfied,None,None,No,Engaged
CUST132015,None,Satisfied,None,None,No,Loyal
CUST132016,None,Satisfied,None,None,No,Active
CUST132017,Limited selection,Very Dissatisfied,Customer service problems,Increase selection,No,Inactive
CUST132018,Poor product quality,Neutral,Damaged products,Better customer support,No,Voluntary
CUST132019,None,Dissatisfied,None,None,No,Active
CUST132020,None,Neutral,None,None,No,Engaged
CUST132021,None,Satisfied,None,None,No,Active
CUST132022,None,Very Dissatisfied,None,None,No,Loyal
CUST132023,Poor product quality,Dissatisfied,Late deliveries,Better customer support,No,Inactive
CUST132024,None,Dissatisfied,None,None,No,Loyal
CUST132025,None,Neutral,None,None,No,Active
CUST132026,None,Satisfied,None,None,No,Engaged
CUST132027,None,Satisfied,None,None,No,Engaged
CUST132028,None,Very Dissatisfied,None,None,No,Engaged
CUST132029,None,Dissatisfied,None,None,No,Loyal
CUST132030,None,Very Dissatisfied,None,None,No,Loyal
CUST132031,None,Neutral,None,None,No,Active
CUST132032,None,Very Dissatisfied,None,None,No,Engaged
CUST132033,None,Dissatisfied,None,None,No,Engaged
CUST132034,None,Neutral,None,None,No,Loyal
CUST132035,None,Neutral,None,None,No,Loyal
CUST132036,Limited selection,Dissatisfied,Damaged products,Increase selection,No,Voluntary
CUST132037,None,Dissatisfied,None,None,No,Loyal
CUST132038,None,Very Satisfied,None,None,No,Loyal
CUST132039,None,Very Dissatisfied,None,None,No,Loyal
CUST132040,Delivery issues,Very Satisfied,None,Increase selection,No,Voluntary
CUST132041,None,Neutral,None,None,No,Active
CUST132042,None,Dissatisfied,None,None,No,Loyal
CUST132043,None,Satisfied,None,None,No,Engaged
CUST132044,Delivery issues,Very Dissatisfied,Payment issues,Increase selection,No,Voluntary
CUST132045,None,Neutral,None,None,No,Engaged
CUST132046,None,Very Dissatisfied,None,None,No,Engaged
CUST132047,None,Satisfied,None,None,No,Loyal
CUST132048,None,Very Dissatisfied,None,None,No,Active
CUST132049,Delivery issues,Very Satisfied,Payment issues,Better customer support,Yes,Voluntary
CUST132050,High prices,Satisfied,Customer service problems,Lower prices,Yes,Involuntary
CUST132051,None,Neutral,None,None,No,Loyal
CUST132052,None,Very Satisfied,None,None,No,Engaged
CUST132053,None,Very Satisfied,None,None,No,Engaged
CUST132054,None,Dissatisfied,None,None,No,Engaged
CUST132055,None,Very Satisfied,None,None,No,Engaged
CUST132056,Delivery issues,Satisfied,Damaged products,Better customer support,No,Involuntary
CUST132057,None,Satisfied,None,None,No,Engaged
CUST132058,None,Dissatisfied,None,None,No,Loyal
CUST132059,None,Neutral,None,None,No,Loyal
CUST132060,None,Dissatisfied,None,None,No,Engaged
CUST132061,Delivery issues,Satisfied,Late deliveries,Increase selection,No,Inactive
CUST132062,None,Neutral,None,None,No,Active
CUST132063,None,Very Satisfied,None,None,No,Active
CUST132064,None,Satisfied,None,None,No,Loyal
CUST132065,None,Very Satisfied,None,None,No,Loyal
CUST132066,None,Satisfied,None,None,No,Active
CUST132067,Limited selection,Dissatisfied,None,Better customer support,Yes,Voluntary
CUST132068,None,Dissatisfied,None,None,No,Engaged
CUST132069,None,Dissatisfied,None,None,No,Engaged
CUST132070,None,Satisfied,None,None,No,Engaged
CUST132071,None,Neutral,None,None,No,Loyal
CUST132072,None,Dissatisfied,None,None,No,Loyal
CUST132073,None,Dissatisfied,None,None,No,Active
CUST132074,None,Satisfied,None,None,No,Loyal
CUST132075,None,Neutral,None,None,No,Active
CUST132076,None,Satisfied,None,None,No,Loyal
CUST132077,None,Very Dissatisfied,None,None,No,Active
CUST132078,None,Satisfied,None,None,No,Loyal
CUST132079,None,Dissatisfied,None,None,No,Engaged
CUST132080,None,Satisfied,None,None,No,Loyal
CUST132081,Better options elsewhere,Neutral,Payment issues,Lower prices,No,Downgrade
CUST132082,None,Dissatisfied,None,None,No,Active
CUST132083,None,Very Dissatisfied,None,None,No,Loyal
CUST132084,None,Satisfied,None,None,No,Loyal
CUST132085,None,Very Satisfied,None,None,No,Loyal
CUST132086,None,Satisfied,None,None,No,Active
CUST132087,None,Dissatisfied,None,None,No,Engaged
CUST132088,Limited selection,Neutral,Payment issues,Better customer support,Yes,Involuntary
CUST132089,None,Very Dissatisfied,None,None,No,Loyal
CUST132090,None,Dissatisfied,None,None,No,Active
CUST132091,None,Very Dissatisfied,None,None,No,Loyal
CUST132092,Poor product quality,Very Satisfied,Payment issues,Lower prices,No,Involuntary
CUST132093,None,Neutral,None,None,No,Loyal
CUST132094,None,Dissatisfied,None,None,No,Engaged
CUST132095,None,Very Dissatisfied,None,None,No,Loyal
CUST132096,None,Very Dissatisfied,None,None,No,Active
CUST132097,None,Neutral,None,None,No,Active
CUST132098,None,Satisfied,None,None,No,Engaged
CUST132099,None,Very Satisfied,None,None,No,Active
CUST132100,None,Neutral,None,None,No,Active
CUST132101,None,Neutral,None,None,No,Engaged
CUST132102,None,Very Satisfied,None,None,No,Loyal
CUST132103,None,Satisfied,None,None,No,Active
CUST132104,Delivery issues,Neutral,None,Enhance delivery service,No,Involuntary
CUST132105,Other,Dissatisfied,Customer service problems,Lower prices,Yes,Voluntary
CUST132106,None,Very Satisfied,None,None,No,Loyal
CUST132107,None,Very Dissatisfied,None,None,No,Loyal
CUST132108,Poor product quality,Very Satisfied,Customer service problems,Increase selection,Yes,Inactive
CUST132109,None,Very Dissatisfied,None,None,No,Active
CUST132110,High prices,Very Satisfied,Customer service problems,Increase selection,No,Involuntary
CUST132111,None,Dissatisfied,None,None,No,Loyal
CUST132112,None,Satisfied,None,None,No,Loyal
CUST132113,High prices,Satisfied,None,Improve product quality,Yes,Voluntary
CUST132114,Poor product quality,Dissatisfied,Late deliveries,Lower prices,Yes,Voluntary
CUST132115,None,Very Satisfied,None,None,No,Engaged
CUST132116,None,Dissatisfied,None,None,No,Active
CUST132117,None,Satisfied,None,None,No,Loyal
CUST132118,None,Very Dissatisfied,None,None,No,Engaged
CUST132119,None,Neutral,None,None,No,Engaged
CUST132120,None,Very Dissatisfied,None,None,No,Loyal
CUST132121,Delivery issues,Dissatisfied,Payment issues,Improve product quality,No,Downgrade
CUST132122,None,Satisfied,None,None,No,Loyal
CUST132123,None,Dissatisfied,None,None,No,Active
CUST132124,High prices,Very Dissatisfied,None,Increase selection,No,Involuntary
CUST132125,Better options elsewhere,Neutral,None,Enhance delivery service,No,Involuntary
CUST132126,None,Very Satisfied,None,None,No,Loyal
CUST132127,None,Dissatisfied,None,None,No,Active
CUST132128,Poor product quality,Very Satisfied,Damaged products,Better customer support,Yes,Voluntary
CUST132129,None,Very Satisfied,None,None,No,Active
CUST132130,None,Satisfied,None,None,No,Active
CUST132131,None,Neutral,None,None,No,Engaged
CUST132132,Better options elsewhere,Dissatisfied,Customer service problems,Enhance delivery service,No,Voluntary
CUST132133,None,Satisfied,None,None,No,Loyal
CUST132134,None,Very Dissatisfied,None,None,No,Active
CUST132135,None,Very Dissatisfied,None,None,No,Engaged
CUST132136,None,Very Satisfied,None,None,No,Active
CUST132137,None,Dissatisfied,None,None,No,Active
CUST132138,None,Very Dissatisfied,None,None,No,Active
CUST132139,None,Satisfied,None,None,No,Engaged
CUST132140,Other,Very Dissatisfied,Customer service problems,Improve product quality,No,Involuntary
CUST132141,None,Satisfied,None,None,No,Engaged
CUST132142,None,Very Dissatisfied,None,None,No,Loyal
CUST132143,None,Satisfied,None,None,No,Active
CUST132144,Poor product quality,Neutral,Damaged products,Improve product quality,No,Involuntary
CUST132145,Poor product quality,Satisfied,None,Enhance delivery service,No,Involuntary
CUST132146,None,Neutral,None,None,No,Loyal
CUST132147,None,Satisfied,None,None,No,Engaged
CUST132148,None,Neutral,None,None,No,Active
CUST132149,None,Very Dissatisfied,None,None,No,Engaged
CUST132150,None,Dissatisfied,None,None,No,Loyal
CUST132151,None,Very Dissatisfied,None,None,No,Engaged
CUST132152,None,Very Dissatisfied,None,None,No,Active
CUST132153,None,Satisfied,None,None,No,Loyal
CUST132154,None,Satisfied,None,None,No,Active
CUST132155,None,Very Satisfied,None,None,No,Engaged
CUST132156,None,Very Dissatisfied,None,None,No,Active
CUST132157,High prices,Very Satisfied,None,Lower prices,No,Downgrade
CUST132158,Other,Satisfied,Late deliveries,Better customer support,Yes,Inactive
CUST132159,None,Very Dissatisfied,None,None,No,Active
CUST132160,None,Satisfied,None,None,No,Active
CUST132161,None,Dissatisfied,None,None,No,Active
CUST132162,None,Dissatisfied,None,None,No,Active
CUST132163,None,Neutral,None,None,No,Engaged
CUST132164,None,Satisfied,None,None,No,Engaged
CUST132165,High prices,Neutral,Late deliveries,Lower prices,No,Voluntary
CUST132166,None,Very Dissatisfied,None,None,No,Engaged
CUST132167,None,Very Dissatisfied,None,None,No,Engaged
CUST132168,None,Very Dissatisfied,None,None,No,Engaged
