CustomerID,TimeSpentOnPages,PagesVisited,SessionDetails
CUST104667,54.6173,34,Added to cart
CUST106500,8.65825,13,Browsed categories
CUST101359,21.6451,33,Browsed categories
CUST116999,29.683,21,Guest session
CUST118033,3.36287,16,Subscribed to newsletter
CUST104451,20.0988,8,Guest session
CUST112410,91.2109,7,Logged in
CUST130599,76.0395,14,Added to cart
CUST125738,75.2554,20,Logged out
CUST124961,82.1445,43,Left site
CUST122658,1.09445,2,Searched for products
CUST119976,7.02806,41,Guest session
CUST130091,84.4458,22,Subscribed to newsletter
CUST129779,34.4569,8,Checked out
CUST118061,102.87,15,Logged in
CUST131391,52.1993,48,Viewed product details
CUST114009,57.2577,47,Left site
CUST115532,52.0863,9,Subscribed to newsletter
CUST124576,71.4589,17,Added to cart
CUST108768,7.2177,44,Left site
CUST127033,8.10392,44,Logged in
CUST101444,62.9178,14,Left site
CUST130335,115.128,21,Viewed product details
CUST110786,85.2992,16,Searched for products
CUST109200,73.9425,50,Left site
CUST117037,1.59774,13,Subscribed to newsletter
CUST106128,34.3693,5,Logged out
CUST101977,95.6419,37,Guest session
CUST108132,51.1891,16,Left site
CUST124318,63.4976,18,Checked out
CUST124183,73.3955,33,Checked out
CUST104281,55.8682,35,Guest session
CUST102905,8.17321,25,Browsed categories
CUST103787,2.60794,24,Checked out
CUST116506,98.523,26,Logged out
CUST119224,87.4691,30,Viewed product details
CUST122835,61.0797,33,Checked out
CUST107690,102.516,14,Checked out
CUST124734,91.1416,30,Added to cart
CUST115628,72.2321,5,Viewed product details
CUST104121,30.3613,35,Viewed product details
CUST116655,115.821,38,Guest session
CUST124008,43.1439,21,Guest session
CUST115624,25.6786,31,Searched for products
CUST106928,53.2095,41,Logged in
CUST125711,115.58,8,Guest session
CUST108988,91.3677,50,Left site
CUST116834,112.013,44,Logged in
CUST106491,0.959517,42,Added to cart
CUST132000,32.2432,24,Logged out
CUST114335,54.5188,34,Subscribed to newsletter
CUST112847,61.5392,46,Viewed product details
CUST111904,91.561,4,Logged in
CUST122486,27.0936,41,Logged in
CUST104120,45.6275,22,Browsed categories
CUST113699,22.1265,48,Added to cart
CUST121061,67.9797,27,Subscribed to newsletter
CUST127207,29.187,45,Browsed categories
CUST123370,8.97554,20,Searched for products
CUST100821,96.127,47,Left site
CUST108365,49.661,31,Subscribed to newsletter
CUST108679,108.775,49,Logged in
CUST121946,93.5304,14,Guest session
CUST113049,116.302,46,Logged out
CUST110751,69.464,14,Left site
CUST113451,14.2527,45,Left site
CUST106095,70.3867,3,Guest session
CUST103267,19.2928,40,Viewed product details
CUST117087,88.5851,16,Browsed categories
CUST128745,23.6108,24,Viewed product details
CUST126156,64.7157,2,Viewed product details
CUST122730,99.5405,36,Logged in
CUST121426,11.5102,31,Browsed categories
CUST102933,3.34463,24,Searched for products
CUST100438,92.6806,35,Added to cart
CUST112161,68.2131,12,Browsed categories
CUST110718,59.4531,1,Logged out
CUST129861,20.9084,48,Searched for products
CUST130611,76.3823,4,Guest session
CUST118846,24.1578,28,Guest session
CUST118054,68.2715,16,Logged out
CUST108877,1.15645,40,Guest session
CUST128968,97.8155,40,Guest session
CUST120502,110.339,13,Checked out
CUST112080,100.934,26,Guest session
CUST125762,99.7667,45,Browsed categories
CUST101050,55.2737,42,Guest session
CUST111294,50.7588,17,Subscribed to newsletter
CUST115778,103.931,47,Searched for products
CUST112762,1.18198,21,Guest session
CUST100589,36.8128,35,Guest session
CUST122315,1.92232,30,Checked out
CUST128640,41.7362,48,Left site
CUST131209,9.06671,11,Subscribed to newsletter
CUST118918,96.178,17,Guest session
CUST110993,89.7521,11,Browsed categories
CUST114383,31.2257,27,Left site
CUST129860,105.219,43,Searched for products
CUST105452,28.7348,38,Viewed product details
CUST112647,66.0286,30,Guest session
CUST119732,117.629,23,Browsed categories
CUST129217,84.0081,16,Subscribed to newsletter
CUST119234,103.428,13,Browsed categories
CUST129888,40.3358,2,Guest session
CUST131060,50.4488,46,Browsed categories
CUST110933,45.343,30,Browsed categories
CUST120045,2.18854,16,Checked out
CUST120339,16.9952,11,Guest session
CUST127637,15.4161,40,Viewed product details
CUST103827,51.0724,43,Viewed product details
CUST119956,29.9091,31,Logged in
CUST115411,29.5043,30,Logged in
CUST102106,51.9258,8,Logged out
CUST106066,20.4452,5,Browsed categories
CUST105498,53.8368,22,Guest session
CUST109718,35.974,41,Guest session
CUST113738,67.9579,49,Searched for products
CUST105639,103.545,38,Left site
CUST123684,116.05,3,Guest session
CUST114321,53.5596,37,Left site
CUST112296,94.0373,30,Logged out
CUST100838,98.709,26,Searched for products
CUST105881,89.8761,34,Added to cart
CUST111673,53.9098,15,Checked out
CUST122363,59.1504,21,Checked out
CUST120740,65.0002,17,Left site
CUST117659,53.3299,44,Subscribed to newsletter
CUST108867,97.5931,9,Checked out
CUST132743,44.7048,18,Viewed product details
CUST114615,98.1109,13,Logged out
CUST117138,65.0549,1,Logged out
CUST125348,110.04,30,Browsed categories
CUST116946,60.4488,27,Guest session
CUST103475,106.32,39,Viewed product details
CUST106529,59.7668,2,Subscribed to newsletter
CUST115088,15.9814,34,Logged in
CUST119199,59.4094,22,Searched for products
CUST102253,64.4239,20,Guest session
CUST119854,102.177,4,Checked out
CUST118142,112.899,48,Left site
CUST111092,72.3451,45,Logged in
CUST107515,28.6764,4,Logged out
CUST112349,43.4357,3,Searched for products
CUST117281,10.4234,49,Logged in
CUST110359,103.166,22,Browsed categories
CUST117937,32.2249,17,Viewed product details
CUST112020,14.0776,36,Viewed product details
CUST124015,79.3254,12,Logged out
CUST103052,24.3803,29,Checked out
CUST122021,100.044,4,Viewed product details
CUST109048,80.4523,46,Browsed categories
CUST100765,32.3963,22,Logged out
CUST129560,70.0403,19,Checked out
CUST118571,24.8799,40,Logged in
CUST109038,20.6531,26,Checked out
CUST112417,14.942,18,Viewed product details
CUST108480,14.1506,26,Logged in
CUST104408,99.1868,13,Guest session
CUST120730,56.4772,5,Checked out
CUST117421,22.1812,5,Checked out
CUST119241,22.1411,27,Subscribed to newsletter
CUST127618,54.5553,37,Left site
CUST110945,31.842,34,Subscribed to newsletter
CUST119353,33.691,6,Logged out
CUST127672,68.2897,48,Subscribed to newsletter
CUST111421,32.6662,42,Guest session
CUST123369,25.2264,25,Left site
CUST121849,28.3518,48,Guest session
CUST104787,70.1424,10,Browsed categories
CUST104030,2.71006,26,Left site
CUST102423,6.12362,35,Subscribed to newsletter
CUST116322,118.786,50,Browsed categories
CUST112797,22.9762,42,Checked out
CUST102523,15.3468,31,Browsed categories
CUST110352,88.9571,28,Left site
CUST102440,88.2824,31,Added to cart
CUST128989,14.7341,15,Viewed product details
CUST106089,98.1146,24,Browsed categories
CUST118328,70.033,5,Viewed product details
CUST108610,3.24616,8,Added to cart
CUST131735,1.9442,22,Searched for products
CUST103739,31.3861,5,Subscribed to newsletter
CUST125237,39.9711,9,Added to cart
CUST114147,108.64,4,Logged in
CUST120976,63.6836,50,Guest session
CUST127560,80.3138,25,Searched for products
CUST112619,40.1425,16,Guest session
CUST102529,6.39714,18,Left site
CUST105933,57.9761,13,Checked out
CUST109349,53.742,16,Checked out
CUST130689,77.6187,20,Left site
CUST114641,104.395,47,Subscribed to newsletter
CUST125588,114.785,27,Browsed categories
CUST130470,36.1636,28,Left site
CUST122201,20.5838,40,Searched for products
CUST105416,77.8557,2,Browsed categories
CUST105320,53.3882,9,Browsed categories
CUST114656,44.1614,3,Guest session
CUST106779,91.3021,21,Checked out
CUST128155,79.3072,38,Subscribed to newsletter
CUST106768,114.384,4,Browsed categories
CUST110633,41.3204,12,Guest session
CUST103082,44.5261,17,Guest session
CUST125631,36.521,30,Browsed categories
CUST118927,18.5561,36,Subscribed to newsletter
CUST115989,72.6953,21,Left site
CUST116523,18.9646,28,Left site
CUST114408,25.9412,39,Browsed categories
CUST111404,57.378,25,Checked out
CUST130425,40.726,37,Subscribed to newsletter
CUST126981,74.1905,1,Subscribed to newsletter
CUST107021,48.6144,7,Browsed categories
CUST120427,32.3963,34,Checked out
CUST110699,78.6909,21,Viewed product details
CUST109275,86.0978,47,Browsed categories
CUST132449,45.1498,29,Browsed categories
CUST105490,106.707,12,Browsed categories
CUST122175,87.6259,47,Logged in
CUST119186,0.83552,42,Logged in
CUST125530,30.1389,47,Checked out
CUST100900,102.874,26,Logged in
CUST129931,109.789,20,Logged out
CUST117329,88.7419,13,Subscribed to newsletter
CUST111278,107.093,14,Left site
CUST105191,115.365,5,Left site
CUST117539,104.562,35,Browsed categories
CUST120699,3.27898,26,Logged in
CUST127056,5.39058,19,Logged in
CUST101601,47.4948,18,Logged in
CUST107548,82.925,4,Searched for products
CUST124853,110.481,12,Left site
CUST111990,51.2183,38,Viewed product details
CUST111318,104.376,41,Logged in
CUST116428,2.86688,25,Guest session
CUST124389,69.8798,40,Logged out
CUST124053,106.98,40,Left site
CUST115658,90.828,15,Added to cart
CUST109511,23.3409,4,Viewed product details
CUST100656,44.4495,7,Added to cart
CUST131169,64.2708,7,Viewed product details
CUST109316,23.8296,26,Logged in
CUST119779,41.1819,6,Browsed categories
CUST107770,118.045,46,Logged in
CUST130001,97.7973,41,Searched for products
CUST120841,27.9689,4,Viewed product details
CUST104500,64.5662,18,Logged out
CUST129258,71.3276,50,Added to cart
CUST100889,82.801,29,Logged out
CUST102044,111.357,12,Added to cart
CUST129551,108.439,36,Guest session
CUST131298,113.724,27,Logged in
CUST126637,88.0307,1,Subscribed to newsletter
CUST112323,61.076,19,Checked out
CUST127754,89.9381,9,Logged in
CUST115978,61.8383,22,Searched for products
CUST118083,32.1483,7,Logged out
CUST109764,55.6275,1,Added to cart
CUST115961,82.3561,4,Searched for products
CUST108997,71.4152,16,Subscribed to newsletter
CUST129488,57.1774,36,Viewed product details
CUST102691,82.3488,30,Searched for products
CUST117234,91.0723,41,Subscribed to newsletter
CUST114616,54.7559,19,Logged in
CUST116874,65.4487,28,Left site
CUST104612,71.8674,27,Logged in
CUST115785,68.4721,44,Logged in
CUST103370,54.1723,40,Left site
CUST122340,93.0234,7,Subscribed to newsletter
CUST121934,32.5276,35,Logged out
CUST110227,48.3992,9,Browsed categories
CUST130846,17.9033,5,Logged in
CUST130707,85.642,30,Added to cart
CUST108902,65.343,6,Checked out
CUST101286,41.5976,28,Added to cart
CUST128793,54.0848,12,Subscribed to newsletter
CUST122766,33.1512,23,Guest session
CUST119151,20.4088,36,Viewed product details
CUST112278,50.6384,7,Browsed categories
CUST122209,87.1482,41,Viewed product details
CUST128521,103.957,32,Guest session
CUST129583,109.373,22,Viewed product details
CUST111288,84.8615,40,Subscribed to newsletter
CUST118747,111.794,12,Guest session
CUST116600,62.4436,12,Viewed product details
CUST126380,83.8367,14,Browsed categories
CUST129954,55.8098,46,Searched for products
CUST129196,88.4027,3,Left site
CUST113042,0.923048,2,Added to cart
CUST125482,86.8199,37,Added to cart
CUST120104,31.1709,48,Logged out
CUST122424,77.4874,13,Guest session
CUST123466,115.576,1,Viewed product details
CUST127533,70.1898,14,Searched for products
CUST105312,10.7188,14,Added to cart
CUST111397,15.624,2,Browsed categories
CUST120790,4.36943,38,Browsed categories
CUST105596,48.5925,50,Logged out
CUST103070,60.7442,19,Browsed categories
CUST108119,88.8987,42,Browsed categories
CUST131243,116.025,44,Searched for products
CUST123931,114.406,2,Viewed product details
CUST112503,89.9892,4,Guest session
CUST111348,30.8245,44,Guest session
CUST123775,91.9184,40,Viewed product details
CUST129104,94.1503,39,Logged out
CUST102081,103.592,1,Added to cart
CUST127073,93.3079,7,Searched for products
CUST128836,95.5544,19,Subscribed to newsletter
CUST101534,41.4627,37,Checked out
CUST128400,98.523,6,Left site
CUST123458,105.558,8,Subscribed to newsletter
CUST127794,110.485,6,Guest session
CUST108748,12.9945,31,Subscribed to newsletter
CUST127290,78.5158,7,Viewed product details
CUST116861,86.5428,49,Checked out
CUST106173,74.7449,45,Left site
CUST129245,83.3881,33,Browsed categories
CUST130899,69.0191,27,Browsed categories
CUST126775,20.923,44,Browsed categories
CUST106905,15.2884,32,Guest session
CUST105752,1.67797,21,Checked out
CUST124336,12.6225,2,Browsed categories
CUST130772,112.983,6,Logged out
CUST119741,62.9506,44,Subscribed to newsletter
CUST129537,42.761,46,Left site
CUST131687,22.9872,1,Guest session
CUST117754,84.5734,46,Added to cart
CUST101724,108.848,48,Viewed product details
CUST100445,66.2985,33,Added to cart
CUST105420,41.3095,46,Viewed product details
CUST108430,26.543,34,Added to cart
CUST128748,58.3408,3,Added to cart
CUST107825,9.69399,4,Logged out
CUST110709,90.2299,18,Logged in
CUST110260,55.1971,15,Checked out
CUST121123,84.9673,33,Logged out
CUST123331,22.4985,45,Added to cart
CUST116534,49.7777,37,Searched for products
CUST105170,88.2021,35,Left site
CUST126196,47.8704,42,Checked out
CUST119702,3.36287,31,Left site
CUST114468,30.8281,44,Subscribed to newsletter
CUST102796,98.5449,6,Viewed product details
CUST109461,104.252,29,Searched for products
CUST124017,92.9724,28,Searched for products
CUST106389,31.5174,50,Viewed product details
CUST128200,9.96022,30,Left site
CUST106106,7.29429,12,Subscribed to newsletter
CUST107096,91.4808,15,Logged in
CUST124957,71.6887,1,Guest session
CUST111275,70.394,37,Viewed product details
CUST110426,77.1117,11,Guest session
CUST102288,70.952,21,Searched for products
CUST123026,88.3261,8,Left site
CUST103833,30.3978,37,Searched for products
CUST129065,20.6713,13,Viewed product details
CUST127646,31.8019,31,Viewed product details
CUST125192,69.9965,2,Logged out
CUST103480,114.096,9,Searched for products
CUST103195,22.2468,24,Logged out
CUST108103,37.2286,16,Searched for products
CUST117204,71.7835,7,Logged out
CUST106861,78.111,5,Logged in
CUST125606,41.346,29,Subscribed to newsletter
CUST125328,108.647,15,Checked out
CUST131980,110.733,31,Added to cart
CUST130140,63.0162,6,Logged out
CUST100736,66.6522,40,Viewed product details
CUST110527,1.63056,30,Subscribed to newsletter
CUST106244,61.2766,2,Logged in
CUST131179,10.7589,19,Searched for products
CUST125596,11.4628,6,Checked out
CUST127064,57.3598,38,Checked out
CUST130385,28.6837,19,Logged out
CUST128319,38.0965,25,Checked out
CUST117040,87.1263,15,Browsed categories
CUST128799,22.5386,35,Added to cart
CUST108489,5.48904,15,Searched for products
CUST122556,93.049,43,Subscribed to newsletter
CUST127153,100.974,28,Viewed product details
CUST111643,20.3468,35,Searched for products
CUST106496,5.93033,30,Logged out
CUST118024,89.3108,34,Logged out
CUST101588,68.7602,22,Browsed categories
CUST101264,87.3779,31,Left site
CUST110540,80.9009,2,Checked out
CUST109703,40.7223,9,Left site
CUST129421,110.109,38,Added to cart
CUST108036,69.0629,24,Searched for products
CUST112961,93.8549,45,Subscribed to newsletter
CUST103904,76.1818,44,Left site
CUST103187,104.938,46,Subscribed to newsletter
CUST114746,112.622,4,Logged out
CUST100020,94.2816,49,Viewed product details
CUST105973,96.0869,45,Logged in
CUST132569,66.9075,17,Subscribed to newsletter
CUST129848,84.4968,23,Guest session
CUST105147,93.6215,40,Checked out
CUST108014,26.2767,4,Browsed categories
CUST106134,38.8478,9,Checked out
CUST109636,63.2861,18,Checked out
CUST131114,80.2044,26,Searched for products
CUST109358,71.9768,15,Added to cart
CUST105021,107.706,25,Logged in
CUST109794,115.693,15,Searched for products
CUST104983,34.2016,43,Logged out
CUST104283,15.7151,38,Logged out
CUST128516,60.9739,46,Viewed product details
CUST109271,72.4436,41,Left site
CUST127958,62.0425,1,Checked out
CUST102489,68.7857,11,Added to cart
CUST114528,118.636,39,Checked out
CUST129064,21.2403,29,Checked out
CUST102652,52.8667,49,Left site
CUST116814,49.661,9,Guest session
CUST123910,111.597,41,Browsed categories
CUST121626,82.7025,38,Checked out
CUST114015,51.9586,26,Added to cart
CUST118175,115.952,11,Guest session
CUST131563,94.1248,17,Logged in
